CIK,Name,Supplier Financing Program,Text,Table
0000731653,UNITED BANCORP INC /OH/,0,,
0001606745,"Liberty TripAdvisor Holdings, Inc.",0,,
0001606745,"Liberty TripAdvisor Holdings, Inc.",0,,
0001849294,Fortune Rise Acquisition Corp,0,,
0001849294,Fortune Rise Acquisition Corp,0,,
0001849294,Fortune Rise Acquisition Corp,0,,
0001341318,"LAKE SHORE BANCORP, INC.",0,,
0000312257,INNOVATIVE FOOD HOLDINGS INC,0,,
0001266806,"Vivani Medical, Inc.",0,,
0001512228,NIOCORP DEVELOPMENTS LTD,0,,
0001512228,NIOCORP DEVELOPMENTS LTD,0,,
0001006837,INNOVATE Corp.,0,,
0000013156,"Galaxy Gaming, Inc.",0,,
0000810332,MESA AIR GROUP INC,0,,
0001818605,Distoken Acquisition Corp,0,,
0001818605,Distoken Acquisition Corp,0,,
0001818605,Distoken Acquisition Corp,0,,
0001799332,GAN Ltd,0,,
0001357874,PRECISION BIOSCIENCES INC,0,,
0001489874,Golden Growers Cooperative,0,,
0000917225,SOLITARIO RESOURCES CORP.,0,,
0000883569,"Fossil Group, Inc.",0,,
0000883569,"Fossil Group, Inc.",0,,
0000939930,"PYXUS INTERNATIONAL, INC.",0,,
0000033992,"KINGSTONE COMPANIES, INC.",0,,
0001449349,VIVOS INC,0,,
0000750574,"AUBURN NATIONAL BANCORPORATION, INC",0,,
0001848861,Healthcare AI Acquisition Corp.,0,,
0001848861,Healthcare AI Acquisition Corp.,0,,
0001848861,Healthcare AI Acquisition Corp.,0,,
0000041719,Glatfelter Corp,0,,
0001158172,"COMSCORE, INC.",0,,
0001844419,Maquia Capital Acquisition Corp,0,,
0001844419,Maquia Capital Acquisition Corp,0,,
0001844419,Maquia Capital Acquisition Corp,0,,
0001901886,Aura Fat Projects Acquisition Corp,0,,
0001901886,Aura Fat Projects Acquisition Corp,0,,
0001901886,Aura Fat Projects Acquisition Corp,0,,
0001888734,GLOBALINK INVESTMENT INC.,0,,
0001888734,GLOBALINK INVESTMENT INC.,0,,
0001888734,GLOBALINK INVESTMENT INC.,0,,
0001888734,GLOBALINK INVESTMENT INC.,0,,
0001230058,KAANAPALI LAND LLC,0,,
0001657045,NEXT-ChemX Corporation.,0,,
0000723603,CULP INC,0,,
0000353184,AIR T INC,0,,
0000353184,AIR T INC,0,,
0001224133,MARCHEX INC,0,,
0001681903,"ICC Holdings, Inc.",0,,
0001538495,"Earth Science Tech, Inc.",0,,
0001538495,"Earth Science Tech, Inc.",0,,
0001865111,Alpha Star Acquisition Corp,0,,
0001865111,Alpha Star Acquisition Corp,0,,
0001865111,Alpha Star Acquisition Corp,0,,
0001865111,Alpha Star Acquisition Corp,0,,
0000771856,"CHAMPIONS ONCOLOGY, INC.",0,,
0001779020,"Danimer Scientific, Inc.",0,,
0001779020,"Danimer Scientific, Inc.",0,,
0001390478,"SELLAS Life Sciences Group, Inc.",0,,
0001106213,SEAFARER EXPLORATION CORP,0,,
0001496690,"BlueOne Card, Inc.",0,,
0001066684,THEGLOBE COM INC,0,,
0001849058,Clover Leaf Capital Corp.,0,,
0001849058,Clover Leaf Capital Corp.,0,,
0001849058,Clover Leaf Capital Corp.,0,,
0000202947,CAPITAL PROPERTIES INC /RI/,0,,
0001708341,Allied Gaming & Entertainment Inc.,0,,
0001708341,Allied Gaming & Entertainment Inc.,0,,
0001275101,BANK OF THE JAMES FINANCIAL GROUP INC,0,,
0000783324,VISTA GOLD CORP,0,,
0001481028,"SUNHYDROGEN, INC.",0,,
0000728385,Midwest Energy Emissions Corp.,0,,
0001505155,"Upland Software, Inc.",0,,
0000855787,"TRULEUM, INC.",0,,
0001567264,"INTENSITY THERAPEUTICS, INC.",0,,
0001772720,SPRUCE POWER HOLDING CORP,0,,
0001532286,"Nine Energy Service, Inc.",0,,
0001752828,Celularity Inc,0,,
0001752828,Celularity Inc,0,,
0001083743,"Flux Power Holdings, Inc.",0,,
0000788920,PRO DEX INC,0,,
0000716643,REGIS CORP,0,,
0001847607,RF Acquisition Corp.,0,,
0001847607,RF Acquisition Corp.,0,,
0001847607,RF Acquisition Corp.,0,,
0001847607,RF Acquisition Corp.,0,,
0001522767,MARIMED INC.,0,,
0001226616,MEDICINOVA INC,0,,
0001817229,Vor Biopharma Inc.,0,,
0001842356,Wag! Group Co.,0,,
0001842356,Wag! Group Co.,0,,
0000793524,RESEARCH FRONTIERS INC,0,,
0001889450,FutureTech II Acquisition Corp.,0,,
0001889450,FutureTech II Acquisition Corp.,0,,
0001889450,FutureTech II Acquisition Corp.,0,,
0001539850,"Starco Brands, Inc.",0,,
0000949961,INCOME OPPORTUNITY REALTY INVESTORS INC /TX/,0,,
0001299969,"Comstock Holding Companies, Inc.",0,,
0001866838,Inception Growth Acquisition Ltd,0,,
0001866838,Inception Growth Acquisition Ltd,0,,
0001866838,Inception Growth Acquisition Ltd,0,,
0001866838,Inception Growth Acquisition Ltd,0,,
0001098009,America Great Health,0,,
0001163389,NEW PEOPLES BANKSHARES INC,0,,
0001687919,FORGE INNOVATION DEVELOPMENT CORP.,0,,
0001605481,Nevada Canyon Gold Corp.,0,,
0001638097,Entera Bio Ltd.,0,,
0001803914,"PLBY Group, Inc.",0,,
0000034563,FARMER BROTHERS CO,0,,
0001758009,Quantum Computing Inc.,0,,
0000084112,"GEORGE RISK INDUSTRIES, INC.",0,,
0001888654,"5E Advanced Materials, Inc.",0,,
0001888654,"5E Advanced Materials, Inc.",0,,
0000793306,BLUE DOLPHIN ENERGY CO,0,,
0001145255,HENNESSY ADVISORS INC,0,,
0001145255,HENNESSY ADVISORS INC,0,,
0001760542,HOOKIPA Pharma Inc.,0,,
0001836295,RetinalGenix Technologies Inc.,0,,
0000058361,"LEE ENTERPRISES, Inc",0,,
0001320854,"FreightCar America, Inc.",0,,
0001815974,"Anebulo Pharmaceuticals, Inc.",0,,
0000806172,SONO TEK CORP,0,,
0001771706,Vireo Growth Inc.,0,,
0001771706,Vireo Growth Inc.,0,,
0001433607,"InspireMD, Inc.",0,,
0001040896,"Intellicheck, Inc.",0,,
0001468327,"Rent the Runway, Inc.",0,,
0001420565,"Aileron Therapeutics, Inc.",0,,
0001378950,"CarParts.com, Inc.",0,,
0000093314,VOLITIONRX LTD,0,,
0001718405,HYCROFT MINING HOLDING CORP,0,,
0001718405,HYCROFT MINING HOLDING CORP,0,,
0001718405,HYCROFT MINING HOLDING CORP,0,,
0001360565,"Where Food Comes From, Inc.",0,,
0001776909,CuriosityStream Inc.,0,,
0001776909,CuriosityStream Inc.,0,,
0000868278,"ProPhase Labs, Inc.",0,,
0001156388,BIG 5 SPORTING GOODS Corp,0,,
0000045919,HARTE HANKS INC,0,,
0001392694,"SurgePays, Inc.",0,,
0001392694,"SurgePays, Inc.",0,,
0001320350,"LENSAR, Inc.",0,,
0000881787,CROSS TIMBERS ROYALTY TRUST,0,,
0001320760,"TSS, Inc.",0,,
0001450704,"Vivakor, Inc.",0,,
0001040161,"PIXELWORKS, INC",0,,
0000717806,"FIRST US BANCSHARES, INC.",0,,
0001866816,"SYNTEC OPTICS HOLDINGS, INC.",0,,
0001866816,"SYNTEC OPTICS HOLDINGS, INC.",0,,
0001802450,"MSP Recovery, Inc.",0,,
0001802450,"MSP Recovery, Inc.",0,,
0001802450,"MSP Recovery, Inc.",0,,
0001571329,Logan Ridge Finance Corp.,0,,
0001576873,AMERICAN BATTERY TECHNOLOGY Co,0,,
0001847513,CORNER GROWTH ACQUISITION CORP. 2,0,,
0001847513,CORNER GROWTH ACQUISITION CORP. 2,0,,
0001847513,CORNER GROWTH ACQUISITION CORP. 2,0,,
0001282648,BATTALION OIL CORP,0,,
0000740806,F&M BANK CORP,0,,
0000015847,BUTLER NATIONAL CORP,0,,
0001500305,Sustainable Projects Group Inc.,0,,
0000316253,ENZO BIOCHEM INC,0,,
0001557798,"Tianci International, Inc.",0,,
0001657642,"Skyline Bankshares, Inc.",0,,
0001080340,"MANHATTAN BRIDGE CAPITAL, INC",0,,
0001738177,Cambium Networks Corp,0,,
0000799165,DAWSON GEOPHYSICAL CO,0,,
0000072633,NORTH EUROPEAN OIL ROYALTY TRUST,0,,
0000862692,CRYO CELL INTERNATIONAL INC,0,,
0001041024,"ROCKWELL MEDICAL, INC.",0,,
0001822886,HHG Capital Corp,0,,
0001822886,HHG Capital Corp,0,,
0001822886,HHG Capital Corp,0,,
0001822886,HHG Capital Corp,0,,
0001031235,"Global Self Storage, Inc.",0,,
0000807707,VOXX International Corp,0,,
0001865861,Cactus Acquisition Corp. 1 Ltd,0,,
0001865861,Cactus Acquisition Corp. 1 Ltd,0,,
0001865861,Cactus Acquisition Corp. 1 Ltd,0,,
0001641489,vTv Therapeutics Inc.,0,,
0001971543,Mural Oncology plc,0,,
0001831096,"Great Elm Group, Inc.",0,,
0001831096,"Great Elm Group, Inc.",0,,
0001227636,"Neuronetics, Inc.",0,,
0001045742,LIVE VENTURES Inc,0,,
0001507957,Ideal Power Inc.,0,,
0001448597,AUGUSTA GOLD CORP.,0,,
0001841761,"Grove Collaborative Holdings, Inc.",0,,
0001841761,"Grove Collaborative Holdings, Inc.",0,,
0001828185,Barinthus Biotherapeutics plc.,0,,
0001764974,Turnstone Biologics Corp.,0,,
0001662684,"KULR Technology Group, Inc.",0,,
0001830072,iPower Inc.,0,,
0001175151,Cytosorbents Corp,0,,
0001397016,Optex Systems Holdings Inc,0,,
0001873835,"Immix Biopharma, Inc.",0,,
0001739410,Rallybio Corp,0,,
0001760903,"Safety Shot, Inc.",0,,
0001760903,"Safety Shot, Inc.",0,,
0000898171,UWHARRIE CAPITAL CORP,0,,
0001429260,"Fortress Biotech, Inc.",0,,
0001429260,"Fortress Biotech, Inc.",0,,
0000033533,ESPEY MFG & ELECTRONICS CORP,0,,
0000714712,JUNIATA VALLEY FINANCIAL CORP,0,,
0001964979,"ALLURION TECHNOLOGIES, INC.",0,,
0001964979,"ALLURION TECHNOLOGIES, INC.",0,,
0001881592,"NSTS Bancorp, Inc.",0,,
0001826889,"Beachbody Company, Inc.",0,,
0001826889,"Beachbody Company, Inc.",0,,
0001885998,Roth CH Acquisition V Co.,0,,
0001885998,Roth CH Acquisition V Co.,0,,
0001885998,Roth CH Acquisition V Co.,0,,
0000908311,Creative Media & Community Trust Corp,0,,
0000027093,U.S. GOLD CORP.,0,,
0001849867,"Catalyst Bancorp, Inc.",0,,
0001864531,"VSEE HEALTH, INC.",0,,
0001864531,"VSEE HEALTH, INC.",0,,
0001832161,KeyStar Corp.,0,,
0001487197,BARFRESH FOOD GROUP INC.,0,,
0001649739,BayFirst Financial Corp.,0,,
0001865120,Broad Capital Acquisition Corp,0,,
0001865120,Broad Capital Acquisition Corp,0,,
0001865120,Broad Capital Acquisition Corp,0,,
0001667313,"Zedge, Inc.",0,,
0001514743,"IF Bancorp, Inc.",0,,
0001831978,Newbury Street Acquisition Corp,0,,
0001831978,Newbury Street Acquisition Corp,0,,
0001831978,Newbury Street Acquisition Corp,0,,
0001082038,DURECT CORP,0,,
0000720154,"Inotiv, Inc.",0,,
0001707919,Cenntro Inc.,0,,
0001864032,Ault Disruptive Technologies Corp,0,,
0001864032,Ault Disruptive Technologies Corp,0,,
0001864032,Ault Disruptive Technologies Corp,0,,
0001798749,"Aerovate Therapeutics, Inc.",0,,
0000716634,READING INTERNATIONAL INC,0,,
0000716634,READING INTERNATIONAL INC,0,,
0001610618,"Cidara Therapeutics, Inc.",0,,
0000101295,UNITED GUARDIAN INC,0,,
0001847360,"1895 Bancorp of Wisconsin, Inc. /MD/",0,,
0001228627,"Ocuphire Pharma, Inc.",0,,
0001903392,ClimateRock,0,,
0001903392,ClimateRock,0,,
0001903392,ClimateRock,0,,
0001903392,ClimateRock,0,,
0001826681,Palladyne AI Corp.,0,,
0001826681,Palladyne AI Corp.,0,,
0000012040,FLANIGANS ENTERPRISES INC,0,,
0001133062,JANEL CORP,0,,
0001074871,"Modular Medical, Inc.",0,,
0001847986,Dragonfly Energy Holdings Corp.,1,"Note
13 - SUPPLIER AGREEMENT
 
On
May 9, 2023, Ioneer Rhyolite Ridge LLC (“seller”), an emerging lithium-boron producer, and the Company announced a commercial
offtake agreement partnership whereby the seller is developing the Rhyolite Ridge Project which, once completed, is expected to produce
20 ktpa of lithium carbonate, and 174 ktpa of boic acid (the “project”). Beginning on the Supply Start Date which is the
date the seller notifies the Company that the project is fully completed and commissioned in accordance with the engineering, procurement
and construction contract, and for the duration of the supply period, the Company shall purchase and receive product from seller, on
the terms and conditions of the agreement. The agreement calls for a minimum annual purchase requirement. The agreement becomes effective
when the seller has informed the Company that the seller has made a positive financial investment decision in respect of the project.

 
 
Dragonfly
Energy Holdings Corp.
Notes
to Consolidated Financial Statements
December
31, 2023 and 2022
(in
thousands, except share and per share data)",
0001847986,Dragonfly Energy Holdings Corp.,1,"Note
13 - SUPPLIER AGREEMENT
 
On
May 9, 2023, Ioneer Rhyolite Ridge LLC (“seller”), an emerging lithium-boron producer, and the Company announced a commercial
offtake agreement partnership whereby the seller is developing the Rhyolite Ridge Project which, once completed, is expected to produce
20 ktpa of lithium carbonate, and 174 ktpa of boic acid (the “project”). Beginning on the Supply Start Date which is the
date the seller notifies the Company that the project is fully completed and commissioned in accordance with the engineering, procurement
and construction contract, and for the duration of the supply period, the Company shall purchase and receive product from seller, on
the terms and conditions of the agreement. The agreement calls for a minimum annual purchase requirement. The agreement becomes effective
when the seller has informed the Company that the seller has made a positive financial investment decision in respect of the project.

 
 
Dragonfly
Energy Holdings Corp.
Notes
to Consolidated Financial Statements
December
31, 2023 and 2022
(in
thousands, except share and per share data)",
0001356093,"CREATIVE REALITIES, INC.",0,,
0000025895,CROWN CRAFTS INC,0,,
0001520048,Permianville Royalty Trust,0,,
0001301236,Sotherly Hotels Inc.,0,,
0001301236,Sotherly Hotels Inc.,0,,
0001301236,Sotherly Hotels Inc.,0,,
0001301236,Sotherly Hotels Inc.,0,,
0001498148,Artificial Intelligence Technology Solutions Inc.,0,,
0000889971,LIGHTPATH TECHNOLOGIES INC,0,,
0001787297,"Passage BIO, Inc.",0,,
0001828161,"FTC Solar, Inc.",0,,
0001006830,CONSUMERS BANCORP INC /OH/,0,,
0001932244,"AI Unlimited Group, Inc.",0,,
0001411690,"Bionano Genomics, Inc.",0,,
0001854139,Zevia PBC,0,,
0001359931,"Protara Therapeutics, Inc.",0,,
0001819493,"Xos, Inc.",0,,
0001819493,"Xos, Inc.",0,,
0001329606,"Clean Energy Technologies, Inc.",0,,
0001210708,"Hudson Global, Inc.",0,,
0001394056,"ONE STOP SYSTEMS, INC.",0,,
0001604464,"Atara Biotherapeutics, Inc.",0,,
0001601485,"Elicio Therapeutics, Inc.",0,,
0001805651,"MARKETWISE, INC.",0,,
0001866226,Welsbach Technology Metals Acquisition Corp.,0,,
0001866226,Welsbach Technology Metals Acquisition Corp.,0,,
0001866226,Welsbach Technology Metals Acquisition Corp.,0,,
0001637715,"Reneo Pharmaceuticals, Inc.",0,,
0001066764,Bitech Technologies Corp,0,,
0001763950,Lantern Pharma Inc.,0,,
0001083522,JONES SODA CO,0,,
0001590715,American Resources Corp,0,,
0001590715,American Resources Corp,0,,
0001004989,"SPAR Group, Inc.",0,,
0001724009,PermRock Royalty Trust,0,,
0001817640,Breeze Holdings Acquisition Corp.,0,,
0000719135,Apyx Medical Corp,0,,
0001892922,Mars Acquisition Corp.,0,,
0001892922,Mars Acquisition Corp.,0,,
0001892922,Mars Acquisition Corp.,0,,
0001856028,"Stronghold Digital Mining, Inc.",0,,
0001721741,"Lazydays Holdings, Inc.",0,,
0001541157,Akari Therapeutics Plc,0,,
0000722572,FRANKLIN WIRELESS CORP,0,,
0001578348,"Investcorp Credit Management BDC, Inc.",0,,
0001881741,Arogo Capital Acquisition Corp.,0,,
0001881741,Arogo Capital Acquisition Corp.,0,,
0001881741,Arogo Capital Acquisition Corp.,0,,
0001883983,VISION SENSING ACQUISITION CORP.,0,,
0001883983,VISION SENSING ACQUISITION CORP.,0,,
0001883983,VISION SENSING ACQUISITION CORP.,0,,
0000779544,ARK RESTAURANTS CORP,0,,
0000315545,"PROVECTUS BIOPHARMACEUTICALS, INC.",0,,
0001854463,WinVest Acquisition Corp.,0,,
0001854463,WinVest Acquisition Corp.,0,,
0001854463,WinVest Acquisition Corp.,0,,
0001854463,WinVest Acquisition Corp.,0,,
0001232582,ASHFORD HOSPITALITY TRUST INC,0,,
0001232582,ASHFORD HOSPITALITY TRUST INC,0,,
0001232582,ASHFORD HOSPITALITY TRUST INC,0,,
0001232582,ASHFORD HOSPITALITY TRUST INC,0,,
0001232582,ASHFORD HOSPITALITY TRUST INC,0,,
0001232582,ASHFORD HOSPITALITY TRUST INC,0,,
0001485003,Carisma Therapeutics Inc.,0,,
0001005101,"Marygold Companies, Inc.",0,,
0000318833,TEAM INC,0,,
0001943802,"First Seacoast Bancorp, Inc.",0,,
0000002186,BK Technologies Corp,0,,
0001698022,"Farmers & Merchants Bancshares, Inc.",0,,
0000069422,INTERGROUP CORP,0,,
0001000045,NICHOLAS FINANCIAL INC,0,,
0001348362,Lexaria Bioscience Corp.,0,,
0001348362,Lexaria Bioscience Corp.,0,,
0001460329,"Fluent, Inc.",0,,
0001410738,Voip-pal.com Inc,0,,
0001835416,Moringa Acquisition Corp,0,,
0001835416,Moringa Acquisition Corp,0,,
0001835416,Moringa Acquisition Corp,0,,
0001661059,"NextCure, Inc.",0,,
0001001171,BROADWAY FINANCIAL CORP \DE\,0,,
0001590496,Aerkomm Inc.,0,,
0001839133,"IR-Med, Inc.",0,,
0001141240,LIQUIDMETAL TECHNOLOGIES INC,0,,
0000907654,"ARCA biopharma, Inc.",0,,
0001914023,Acri Capital Acquisition Corp,0,,
0001914023,Acri Capital Acquisition Corp,0,,
0001914023,Acri Capital Acquisition Corp,0,,
0001449792,"PIONEER POWER SOLUTIONS, INC.",0,,
0001849466,"Texas Community Bancshares, Inc.",0,,
0001620749,Panamera Holdings Corp,0,,
0001799011,Lucid Diagnostics Inc.,0,,
0001645666,"Kezar Life Sciences, Inc.",0,,
0001845942,Bannix Acquisition Corp.,0,,
0001845942,Bannix Acquisition Corp.,0,,
0001845942,Bannix Acquisition Corp.,0,,
0001939365,"INSPIRE VETERINARY PARTNERS, INC.",0,,
0000087050,Neonode Inc.,0,,
0001672572,Landbay Inc,0,,
0001850262,Integral Acquisition Corp 1,0,,
0001850262,Integral Acquisition Corp 1,0,,
0001850262,Integral Acquisition Corp 1,0,,
0001456189,Leatt Corp,0,,
0001434524,ClearSign Technologies Corp,0,,
0001879103,"CFSB Bancorp, Inc. /MA/",0,,
0001886799,Bright Green Corp,0,,
0001865468,Kairous Acquisition Corp. Ltd,0,,
0001865468,Kairous Acquisition Corp. Ltd,0,,
0001865468,Kairous Acquisition Corp. Ltd,0,,
0001865468,Kairous Acquisition Corp. Ltd,0,,
0001839530,"XBP Europe Holdings, Inc.",0,,
0001839530,"XBP Europe Holdings, Inc.",0,,
0001671284,"NeueHealth, Inc.",0,,
0001720893,"BioXcel Therapeutics, Inc.",0,,
0001131312,ZION OIL & GAS INC,0,,
0001131312,ZION OIL & GAS INC,0,,
0001502557,Kun Peng International Ltd.,0,,
0001840877,"Envoy Medical, Inc.",0,,
0001840877,"Envoy Medical, Inc.",0,,
0001828805,"Aeluma, Inc.",0,,
0001890671,DUET Acquisition Corp.,0,,
0001890671,DUET Acquisition Corp.,0,,
0001890671,DUET Acquisition Corp.,0,,
0001638287,"NeuroBo Pharmaceuticals, Inc.",0,,
0001907730,Yotta Acquisition Corp,0,,
0001907730,Yotta Acquisition Corp,0,,
0001907730,Yotta Acquisition Corp,0,,
0001907730,Yotta Acquisition Corp,0,,
0001840425,Bellevue Life Sciences Acquisition Corp.,0,,
0001840425,Bellevue Life Sciences Acquisition Corp.,0,,
0001840425,Bellevue Life Sciences Acquisition Corp.,0,,
0001840425,Bellevue Life Sciences Acquisition Corp.,0,,
0000707605,AMERISERV FINANCIAL INC /PA/,0,,
0001094038,"Marker Therapeutics, Inc.",0,,
0001419951,Data Storage Corp,0,,
0001419951,Data Storage Corp,0,,
0001642380,Oncocyte Corp,0,,
0000828146,INTERLINK ELECTRONICS INC,0,,
0001751707,United Express Inc.,0,,
0001288855,"OptimumBank Holdings, Inc.",0,,
0001084554,LIGHTBRIDGE Corp,0,,
0001527702,iQSTEL Inc,0,,
0001799448,"Aligos Therapeutics, Inc.",0,,
0001812173,Vicarious Surgical Inc.,0,,
0001812173,Vicarious Surgical Inc.,0,,
0000740664,R F INDUSTRIES LTD,0,,
0000081955,RAND CAPITAL CORP,0,,
0001088034,"Usio, Inc.",0,,
0001692427,"NCS Multistage Holdings, Inc.",0,,
0001737193,Luduson G Inc.,0,,
0001766526,"Tectonic Financial, Inc.",0,,
0001582554,"Matinas BioPharma Holdings, Inc.",0,,
0001841425,"Verde Clean Fuels, Inc.",0,,
0001841425,"Verde Clean Fuels, Inc.",0,,
0001665300,"Phunware, Inc.",0,,
0000864240,SYPRIS SOLUTIONS INC,0,,
0001915380,"dMY Squared Technology Group, Inc.",0,,
0001915380,"dMY Squared Technology Group, Inc.",0,,
0001915380,"dMY Squared Technology Group, Inc.",0,,
0000829323,"Inuvo, Inc.",0,,
0001352952,CFN Enterprises Inc.,0,,
0001534133,"CalciMedica, Inc.",0,,
0001718500,"Axil Brands, Inc.",0,,
0001830210,"Benson Hill, Inc.",0,,
0001830210,"Benson Hill, Inc.",0,,
0001721484,Longeveron Inc.,0,,
0001407583,Bunker Hill Mining Corp.,0,,
0001544227,"Tempest Therapeutics, Inc.",0,,
0001799191,"Oncology Institute, Inc.",0,,
0001799191,"Oncology Institute, Inc.",0,,
0001355848,"Kartoon Studios, Inc.",0,,
0000722313,NORTECH SYSTEMS INC,0,,
0001134765,"Charlie's Holdings, Inc.",0,,
0001015739,AWARE INC /MA/,0,,
0000719733,KEY TRONIC CORP,0,,
0001784970,Next Technology Holding Inc.,0,,
0001650696,"Laird Superfood, Inc.",0,,
0001912582,"Thunder Power Holdings, Inc.",0,,
0001495231,"IZEA Worldwide, Inc.",0,,
0001692415,"Co-Diagnostics, Inc.",0,,
0000071557,"Nuvera Communications, Inc.",0,,
0001355839,"PALTALK, INC.",0,,
0001556179,"Rocky Mountain Industrials, Inc.",0,,
0001755953,"Gryphon Digital Mining, Inc.",0,,
0001922858,"ECD Automotive Design, Inc.",0,,
0001922858,"ECD Automotive Design, Inc.",0,,
0001213809,DYADIC INTERNATIONAL INC,0,,
0001560258,"electroCore, Inc.",0,,
0001160791,GOLD RESOURCE CORP,0,,
0001753162,Fathom Holdings Inc.,0,,
0001739174,BiomX Inc.,0,,
0001739174,BiomX Inc.,0,,
0001739174,BiomX Inc.,0,,
0001498233,"Cepton, Inc.",0,,
0001498233,"Cepton, Inc.",0,,
0001295514,"MDWerks, Inc.",0,,
0001858028,Nova Vision Acquisition Corp,0,,
0001858028,Nova Vision Acquisition Corp,0,,
0001858028,Nova Vision Acquisition Corp,0,,
0001858028,Nova Vision Acquisition Corp,0,,
0001438943,"RANGE IMPACT, INC.",0,,
0000709283,QUANTUM CORP /DE/,0,,
0001096938,"United Health Products, Inc.",0,,
0001374339,ProMIS Neurosciences Inc.,0,,
0001017303,TRANSACT TECHNOLOGIES INC,0,,
0001734750,Movano Inc.,0,,
0001065078,"NETWORK-1 TECHNOLOGIES, INC.",0,,
0001011060,Nordicus Partners Corp,0,,
0001740279,"IN8BIO, INC.",0,,
0001442492,"Laredo Oil, Inc.",0,,
0001868419,Western Acquisition Ventures Corp.,0,,
0001868419,Western Acquisition Ventures Corp.,0,,
0001868419,Western Acquisition Ventures Corp.,0,,
0000101538,UNITED STATES ANTIMONY CORP,0,,
0001904286,"MIRA PHARMACEUTICALS, INC.",0,,
0000867840,"PRECISION OPTICS CORPORATION, INC.",0,,
0001881551,Solidion Technology Inc.,0,,
0001725872,"BM Technologies, Inc.",0,,
0001725872,"BM Technologies, Inc.",0,,
0001884164,"KwikClick, Inc.",0,,
0001171838,"Sundance Strategies, Inc.",0,,
0001922331,Global Star Acquisition Inc.,0,,
0001922331,Global Star Acquisition Inc.,0,,
0001922331,Global Star Acquisition Inc.,0,,
0001922331,Global Star Acquisition Inc.,0,,
0001088413,"GREYSTONE LOGISTICS, INC.",0,,
0001785494,Woodbridge Liquidation Trust,0,,
0001034760,WIDEPOINT CORP,0,,
0001600422,"Superior Drilling Products, Inc.",0,,
0001422142,"Aadi Bioscience, Inc.",0,,
0001113313,ARVANA INC,0,,
0000754811,U S GLOBAL INVESTORS INC,0,,
0001713863,"Rafael Holdings, Inc.",0,,
0000091668,SOLITRON DEVICES INC,0,,
0001572386,GREENWAY TECHNOLOGIES INC,0,,
0001863990,"MultiSensor AI Holdings, Inc.",0,,
0001863990,"MultiSensor AI Holdings, Inc.",0,,
0001929589,MariaDB plc,0,,
0001929589,MariaDB plc,0,,
0001108205,CURIS INC,0,,
0001853825,THUMZUP MEDIA Corp,0,,
0001621832,"Aqua Metals, Inc.",0,,
0001716583,Hyzon Motors Inc.,0,,
0001716583,Hyzon Motors Inc.,0,,
0000839087,VASO Corp,0,,
0001876945,Gold Flora Corp.,0,,
0001876945,Gold Flora Corp.,0,,
0001840229,"MiNK Therapeutics, Inc.",0,,
0001816708,"Owlet, Inc.",0,,
0001816708,"Owlet, Inc.",0,,
0001696558,"Jerash Holdings (US), Inc.",0,,
0001854963,"SHF Holdings, Inc.",0,,
0001854963,"SHF Holdings, Inc.",0,,
0001500375,"Home Federal Bancorp, Inc. of Louisiana",0,,
0001849670,"PB Bankshares, Inc.",0,,
0000909724,TANDY LEATHER FACTORY INC,0,,
0001840233,"Xilio Therapeutics, Inc.",0,,
0001645460,"Cue Biopharma, Inc.",0,,
0001678105,Caro Holdings Inc.,0,,
0001342936,"Advanced Voice Recognition Systems, Inc",0,,
0001342936,"Advanced Voice Recognition Systems, Inc",0,,
0001533998,DarioHealth Corp.,0,,
0001736243,"Acurx Pharmaceuticals, Inc.",0,,
0000850033,BP PRUDHOE BAY ROYALTY TRUST,0,,
0000787253,NATURAL ALTERNATIVES INTERNATIONAL INC,0,,
0001582982,"CareCloud, Inc.",0,,
0001582982,"CareCloud, Inc.",0,,
0001582982,"CareCloud, Inc.",0,,
0000748790,"Global Clean Energy Holdings, Inc.",0,,
0001326205,"IGC Pharma, Inc.",0,,
0001111741,DYNARESOURCE INC,0,,
0000749660,ICAD INC,0,,
0001846084,Global Crossing Airlines Group Inc.,0,,
0001846084,Global Crossing Airlines Group Inc.,0,,
0001844507,Achari Ventures Holdings Corp. I,0,,
0001844507,Achari Ventures Holdings Corp. I,0,,
0001844507,Achari Ventures Holdings Corp. I,0,,
0001790340,Immuneering Corp,0,,
0001462418,ALTISOURCE PORTFOLIO SOLUTIONS S.A.,0,,
0001058623,CUMULUS MEDIA INC,0,,
0001479681,"Nutex Health, Inc.",0,,
0001766140,"Unicycive Therapeutics, Inc.",0,,
0001597892,JRSIS HEALTH CARE Corp,0,,
0001535955,Lipocine Inc.,0,,
0001409375,"ORION ENERGY SYSTEMS, INC.",0,,
0001074828,"KNOW LABS, INC.",0,,
0000040570,GEE Group Inc.,0,,
0001039280,NETSOL TECHNOLOGIES INC,0,,
0001752372,Ezagoo Ltd,0,,
0001820875,CXApp Inc.,0,,
0001820875,CXApp Inc.,0,,
0001874875,"Hour Loop, Inc",0,,
0001785493,Phoenix Plus Corp.,0,,
0000008177,ATLANTIC AMERICAN CORP,0,,
0001662774,"Quince Therapeutics, Inc.",0,,
0000065759,MICROPAC INDUSTRIES INC,0,,
0000922247,"Cyclo Therapeutics, Inc.",0,,
0000922247,"Cyclo Therapeutics, Inc.",0,,
0001006045,IRIDEX CORP,0,,
